cat__Type_H,cat__Type_L,cat__Type_M,num__Air temperature [K],num__Process temperature [K],num__Rotational speed [rpm],num__Torque [Nm],num__Tool wear [min],num__Difference temperature [K],num__Power,Heat Dissipation Failure,No Failure,Overstrain Failure,Power Failure,Tool Wear Failure
0.0,1.0,0.0,-0.5948712201031859,-1.143329781180821,0.501921486626111,-1.1838506057928422,-1.497636058014026,-0.51127775942282,-1.3797421348212027,False,True,False,False,False
0.0,1.0,0.0,-1.0448496634715383,-1.479590848827048,-0.44767739862736416,0.6966913304491811,-0.34619425901091927,-0.11048246869514163,0.8354706944385728,False,True,False,False,False
0.0,1.0,0.0,1.8550114160132951,1.748515400576738,0.87090848203889,-1.065079536135451,0.5371035594024228,-1.1124706955142523,-0.9976219228041345,False,True,False,False,False
0.0,1.0,0.0,-0.994852058652823,-1.5468430623563085,-0.5779081028906979,0.5680226716536745,1.215350098541239,-0.31088011405900934,0.5453499293445913,False,True,False,False,False
0.0,0.0,1.0,-0.994852058652823,-0.4035554323591448,-1.440686518635284,2.5772332666912052,-0.898255395519258,1.3924998715334658,2.3545333598012794,False,True,False,False,False
0.0,1.0,0.0,0.25508806181477517,1.2104976923427673,-0.9414688189591713,1.7854261356419314,1.325762325842907,1.2923010488515907,1.8810829641017874,False,False,True,False,False
0.0,1.0,0.0,1.5550257871010886,1.6140109735182167,-0.729843924531254,0.13252874957657454,0.0008155982228937229,-0.711675404786686,-0.17896748746388133,False,True,False,False,False
0.0,1.0,0.0,-0.39488080082838156,-1.008825354122338,1.5166357240112531,-1.3620072102789282,-0.5985650642718742,-0.7116754047866308,-1.1916209673912335,False,True,False,False,False
0.0,1.0,0.0,-0.6948664297405881,-4.2151183657219536e-05,-0.13295319665764097,0.13252874957657454,-0.6774309409159226,1.3924998715334658,0.2606123685776847,False,True,False,False,False
0.0,1.0,0.0,-0.6948664297405881,-0.3363032188298841,0.7895142918743064,-1.0452843578592192,-0.9455749215056871,0.8915057581239104,-1.0072340948548226,False,True,False,False,False
0.0,0.0,1.0,-0.2948855911909794,-4.2151183657219536e-05,-0.16008459337916883,0.3304805323388928,-0.9455749215056871,0.5909092900782262,0.5339433558515446,False,True,False,False,False
0.0,1.0,0.0,0.35508327145217733,1.5467587599889943,-0.6701548517438927,0.9045407023496154,-0.5985650642718742,1.592897516897337,0.9377903745220353,False,True,False,False,False
0.0,0.0,1.0,-0.5948712201031859,-0.8743209270638548,-0.23605250419944684,-0.03573026577139625,-0.2831015576956805,-0.11048246869520037,-0.06232169424331941,False,True,False,False,False
0.0,0.0,1.0,0.055097642539970834,-0.5380598594176279,-0.5616292648577812,1.1024924851119335,1.6412258324191005,-0.9120730501504986,1.3118018319130942,False,True,False,False,False
0.0,1.0,0.0,-1.294837687565058,-1.0760775676515986,0.21975496072222125,-0.26337481594806195,-0.6143382396006838,0.991704580805846,-0.09341818626603023,False,True,False,False,False
0.0,1.0,0.0,-0.6448688249219012,-0.201798791771401,1.8422124846695875,-1.7975011323560286,-1.2294920774242615,0.991704580805846,-1.8424940181373342,False,True,False,False,False
0.0,0.0,1.0,0.35508327145217733,-0.13454657824214034,-0.27946273895389145,-0.10501338973820791,1.0418451699243327,-0.9120730501504398,-0.19413745425225398,False,True,False,False,False
0.0,1.0,0.0,0.35508327145217733,1.6140109735182167,0.26316519547666584,-0.19409169198125098,-0.1411429797363934,1.693096339579212,0.04340249884699546,False,True,False,False,False
0.0,1.0,0.0,0.005100037721255536,0.3362189164625697,0.349985664985555,-0.629585614058351,0.4424645074295648,0.49071046739629065,-0.5831830858901,False,True,False,False,False
0.0,1.0,0.0,0.155092852177373,1.2104976923427673,-0.4910876333818088,0.11273357130034244,-0.8193895188752097,1.4926986942154015,-0.031283399024144405,False,True,False,False,False
0.0,1.0,0.0,0.35508327145217733,0.5379755570503135,-0.360856929118475,0.21170946268150154,0.631742611375281,0.08991517666867091,0.20722650080070354,False,True,False,False,False
0.0,1.0,0.0,0.30508566663349046,-0.3363032188298841,2.62359671024959,-1.8271938997703765,-0.6774309409159226,-1.1124706955143093,-1.5983293289022427,False,True,False,False,False
1.0,0.0,0.0,-0.39488080082838156,-0.8070687135345942,1.988722026965838,-1.8370914889084922,-0.04650392776353532,-0.41107893674088447,-1.859691173582208,False,True,False,False,False
0.0,1.0,0.0,-1.8448113405707842,-1.815851916473275,-0.7786804386300041,1.2707515004599044,-1.197945726766642,0.991704580805846,1.3444502386967643,False,True,False,False,False
0.0,1.0,0.0,0.45507848108957955,0.3362189164625697,0.1546396085905544,0.023655269057299363,-0.4408333109837773,-0.41107893674088447,0.3049001360685449,False,True,False,False,False
1.0,0.0,0.0,0.30508566663349046,0.4034711299918304,-0.664728572399587,-0.025832676633280195,-1.6395946359733131,-0.010283646013264732,-0.3512300259303026,False,True,False,False,False
0.0,0.0,1.0,0.5050760859082948,0.06721006234560345,0.756956615808473,-1.2333385514834216,1.6569990077479102,-0.9120730501504398,-1.3340770429799913,False,True,False,False,False
0.0,1.0,0.0,-0.2448879863722641,-0.672564286476111,-0.23605250419944684,0.4690467802725154,-0.09382345374996436,-0.51127775942282,0.6786982051799721,False,True,False,False,False
0.0,1.0,0.0,-0.8948568490154208,-0.8743209270638548,-0.729843924531254,0.5185347259630949,-0.9140285708480678,0.49071046739629065,0.3532713792741777,False,True,False,False,False
0.0,1.0,0.0,-0.44487840564706843,0.06721006234560345,1.91275411614556,-1.955862558565883,-0.014957577105915958,0.991704580805846,-2.109064476733767,False,True,False,False,False
0.0,1.0,0.0,-0.14489277673486192,-0.2690510053006234,-0.7732541592856985,1.132185252526281,0.5844230853888519,-0.11048246869514163,1.1595880922648083,False,True,False,False,False
0.0,1.0,0.0,-0.5948712201031859,-0.47080764588836727,-1.0011578917465327,0.7164865087254132,1.0891646959107617,0.49071046739629065,0.39779193397918183,False,True,False,False,False
0.0,0.0,1.0,0.7550641100018145,0.47072334352105283,-0.6810074104325038,1.320239446150484,-0.5985650642718742,-0.8118742274685647,1.50513161325953,False,True,False,False,False
0.0,1.0,0.0,1.8550114160132951,1.6812631870474772,-0.32829925305264157,-0.649380792334583,1.1838037478836199,-1.2126695181961862,-1.0180780992470215,False,True,False,False,False
0.0,1.0,0.0,1.2050425533701385,1.3450021194012505,-1.2833244176504224,0.9144382914877315,-1.4345433566987873,-0.41107893674088447,0.41338867732681756,False,True,False,False,False
0.0,1.0,0.0,-1.3448352923837448,-1.2105819947100818,1.1530750079427798,-1.0353867687211036,0.25318640348384863,0.8915057581239104,-0.7998109875854297,False,True,False,False,False
0.0,1.0,0.0,-1.6948185261146667,-1.6140952758855311,1.4515203718795864,-1.4609831016600874,-0.3304210836821096,0.991704580805846,-1.3974630614979002,False,True,False,False,False
0.0,0.0,1.0,-1.5948233164772645,-1.479590848827048,0.6647098669552782,-0.6988687380251626,0.5528767347312326,0.991704580805846,-0.5077018317039691,False,True,False,False,False
0.0,1.0,0.0,0.9550545292766188,0.6052277705795359,0.002703786949998355,-0.3128627616386415,-0.09382345374996436,-1.0122718728323754,-0.31252915157889377,False,True,False,False,False
0.0,0.0,1.0,1.8050138111946084,1.2104976923427673,0.6375784702337504,-0.5108145444009597,-0.20423568105163212,-1.8138624542876753,-0.21787205062766588,False,True,False,False,False
0.0,1.0,0.0,-0.39488080082838156,-0.8743209270638548,-0.14923203469055768,0.2018118735433855,1.4046282024869554,-0.51127775942282,0.3514187810282833,False,True,False,False,False
0.0,0.0,1.0,-1.3448352923837448,-0.8743209270638548,0.19262356400069341,-0.42173624215791666,0.41091815677194543,1.3924998715334658,-0.35619615316537107,False,True,False,False,False
0.0,1.0,0.0,-1.5448257116585775,-1.5468430623563085,-0.6375971756780593,0.34037812147700813,0.20586687749741958,0.7913069354420352,0.17902045002027797,False,True,False,False,False
0.0,1.0,0.0,1.2550401581888537,1.2777499058719897,-0.11667435862472425,0.49873954768686285,-0.20423568105163212,-0.6114765821047558,0.8180989485830916,False,True,False,False,False
0.0,0.0,1.0,0.25508806181477517,-0.06729436471291789,2.4553820505761172,-1.9855553259802308,1.2942159751852875,-0.6114765821047558,-1.9721273980136698,False,True,False,False,False
0.0,1.0,0.0,1.1550449485514516,1.1432454788135067,0.5778893974463891,-0.7681518619919736,1.420401377815765,-0.6114765821047558,-0.6704976901285414,False,True,False,False,False
0.0,0.0,1.0,-1.1948424779276274,-0.672564286476111,1.4840780479454196,-1.4411879233838556,-0.6458845902583031,1.3924998715334658,-1.3476465976711245,False,True,False,False,False
0.0,1.0,0.0,-1.1948424779276274,-0.4035554323591448,-0.27403645960958584,0.03355285819541542,1.9566893389952942,1.7932951622610909,0.012092618544652385,False,True,False,False,False
0.0,1.0,0.0,-0.6448688249219012,-4.2151183657219536e-05,0.5182003246590278,-0.7978446294063214,-1.0244407981497354,1.2923010488515907,-0.7523805927036279,False,True,False,False,False
0.0,1.0,0.0,-0.34488319600966627,0.268966702933309,-0.9577476569920881,1.3895225701172949,1.0102988192667133,1.0919034034877229,1.3346440773009558,False,True,False,False,False
0.0,1.0,0.0,1.005052134095334,-0.13454657824214034,0.5833156767906946,-0.8770253425112488,0.7106084880193294,-2.214657745015297,-0.8433227976958105,False,True,False,False,False
0.0,0.0,1.0,-0.9448544538341077,-1.479590848827048,-1.223635344863061,1.7161430116751204,1.325762325842907,-0.31088011405900934,1.4996999115961744,False,True,False,False,False
0.0,1.0,0.0,-0.5948712201031859,-1.0760775676515986,-0.3120204150197249,-0.0654230331857437,-1.5607287593292647,-0.4110789367409432,-0.15914177639263316,False,True,False,False,False
0.0,1.0,0.0,0.5050760859082948,1.2777499058719897,-0.47480879534889203,0.2018118735433855,-1.1663993761090226,0.8915057581239104,0.10757417421263964,False,True,False,False,False
0.0,0.0,1.0,-0.4948760104657837,-4.2151183657219536e-05,-1.1096834786326442,1.7359381899513517,0.6159694360464713,0.991704580805846,1.6421462877176765,False,True,False,False,False
0.0,0.0,1.0,-1.64482092129598,-1.6140952758855311,0.029835183671526218,-0.5108145444009597,0.67906213736171,0.8915057581239691,-0.5948321460645465,False,True,False,False,False
0.0,0.0,1.0,0.20509045699605988,-0.201798791771401,0.029835183671526218,-0.18419410284313492,1.1680305725548101,-0.7116754047866308,-0.09966464317888934,False,True,False,False,False
0.0,0.0,1.0,-0.6948664297405881,-0.2690510053006234,-0.7841067179743098,1.409317748393527,-0.9455749215056871,0.991704580805846,1.5290408000455509,False,True,False,False,False
0.0,0.0,1.0,1.1050473437327364,0.9414888382257628,0.45851125187166647,-0.8176398076825532,-0.708977291573542,-0.8118742274685647,-0.8178519966815745,False,True,False,False,False
0.0,1.0,0.0,-0.6948664297405881,-0.4035554323591448,-1.223635344863061,1.142082841664397,-0.8667090448616387,0.79130693544198,0.7593589748808024,False,True,False,False,False
0.0,1.0,0.0,1.005052134095334,-0.06729436471291789,-1.2670455796175057,1.755733368227584,1.420401377815765,-2.1144589223334203,1.506062762116106,True,False,False,False,False
0.0,0.0,1.0,0.905056924457932,-0.2690510053006234,-0.5724818235463923,0.9045407023496154,1.6885453584055297,-2.214657745015297,1.0233396757198863,False,True,False,False,False
0.0,1.0,0.0,1.3050377630075691,1.6140109735182167,-0.7786804386300041,0.17211910612903805,-1.055987148807355,-0.21068129137713065,-0.16069369115359192,False,True,False,False,False
0.0,1.0,0.0,-2.194794574301706,-2.622878478824212,-0.3662832084627806,0.13252874957657454,0.7737011893345681,0.49071046739629065,0.0887766066705272,False,True,False,False,False
0.0,1.0,0.0,1.1550449485514516,1.1432454788135067,-0.41511972256153074,0.36017329975324025,0.15854735151099053,-0.6114765821047558,0.3796345312759647,False,True,False,False,False
0.0,1.0,0.0,0.25508806181477517,-0.13454657824214034,-0.43682483993875304,1.2509563221836724,0.6159694360464713,-0.7116754047866308,1.6381404077409514,False,True,False,False,False
0.0,1.0,0.0,-0.994852058652823,-1.6813474894147917,0.5561842800691668,-0.6988687380251626,1.7043185337343392,-0.51127775942282,-0.5713303369032778,False,True,False,False,False
0.0,1.0,0.0,-0.2948855911909794,-0.47080764588836727,0.013556345638609501,-0.38214588560545315,1.420401377815765,-0.11048246869514163,-0.4102415847157593,False,True,False,False,False
0.0,0.0,1.0,0.1050952473586577,0.6724799841087966,4.495663084035012,-2.4903323720241426,0.5844230853888519,0.7913069354420352,-2.422396066971339,False,True,False,False,False
1.0,0.0,0.0,0.25508806181477517,0.4034711299918304,-0.7081388071540317,0.7263840978635292,1.4834940791310036,0.08991517666867091,0.6581741324662921,False,True,False,False,False
0.0,1.0,0.0,0.20509045699605988,-0.201798791771401,0.8166456885958343,-1.2333385514834216,0.12700100085337118,-0.7116754047866308,-1.3048428486704307,False,True,False,False,False
0.0,1.0,0.0,0.5050760859082948,0.6052277705795359,-0.2686101802652803,-0.3128627616386415,1.4519477284733844,-0.11048246869520037,-0.4905143757263505,False,True,False,False,False
0.0,0.0,1.0,-0.5948712201031859,-0.6053120729468504,0.0949505358031931,-0.5108145444009597,-0.18846250572282244,0.2903128220324799,-0.5544435644105948,False,True,False,False,False
0.0,0.0,1.0,0.6050712955456969,1.075993265284284,-0.6430234550223648,0.8055648109684562,1.4519477284733844,0.39051164471441374,0.8235306502464472,False,True,False,False,False
0.0,1.0,0.0,-0.7948616393780187,-1.3450864217685647,0.34455938564124944,-0.7384590945776262,0.7421548386769488,-0.41107893674088447,-0.7576765018253995,False,True,False,False,False
0.0,1.0,0.0,0.6550689003644123,0.7397321976380573,-0.47480879534889203,0.04345044733353077,1.325762325842907,-0.21068129137707547,-0.1180742320307628,False,True,False,False,False
0.0,1.0,0.0,1.5550257871010886,1.8157676141059604,-1.022863009123755,1.1816731982168607,-0.1569161550652031,-0.4110789367409432,0.9963169599446916,False,True,False,False,False
0.0,1.0,0.0,-0.09489517191614663,0.7397321976380573,0.3337068269526383,-0.47122418784849623,1.1364842218971907,1.2923010488515907,-0.3441591143006842,False,True,False,False,False
1.0,0.0,0.0,0.35508327145217733,1.5467587599889943,0.6972675430211117,-1.2432361406215375,-0.40928696032615797,1.592897516897337,-1.3795093476070588,False,True,False,False,False
0.0,1.0,0.0,-1.4948281068398623,-1.479590848827048,-0.11124807928041867,0.03355285819541542,1.3099891505140973,0.7913069354420352,0.12906819365191818,False,True,False,False,False
0.0,0.0,1.0,-0.09489517191614663,-0.13454657824214034,-0.6213183376451425,0.528432315101211,-0.014957577105915958,-0.010283646013264732,0.4546017136975285,False,True,False,False,False
0.0,0.0,1.0,-0.04489756709745976,-0.06729436471291789,0.5290528833476389,0.2216070518196176,0.8210207153209971,-0.010283646013264732,0.8912232322260176,False,True,False,False,False
0.0,0.0,1.0,0.6050712955456969,0.47072334352105283,-0.6267446169894481,0.617510617344254,-0.6301114149294935,-0.51127775942282,0.5747005172612242,False,True,False,False,False
0.0,0.0,1.0,-0.4948760104657837,-0.672564286476111,0.18177100531208226,-0.45142900957226484,-0.9455749215056871,-0.010283646013264732,-0.408932156636201,False,True,False,False,False
0.0,1.0,0.0,-1.3448352923837448,-0.8743209270638548,0.07867169777027637,-0.3128627616386415,0.1112278255245615,1.3924998715334658,-0.26269328881760634,False,True,False,False,False
0.0,1.0,0.0,1.2050425533701385,0.06721006234560345,2.536776240740701,-2.0746336282232742,-0.7562968175599709,-2.314856567697175,-2.118696047718968,False,True,False,False,False
0.0,1.0,0.0,-0.8948568490154208,-0.672564286476111,0.5507580007248613,-0.5702000792296553,-0.25155520703806117,0.7913069354420352,-0.36734084104250553,False,True,False,False,False
0.0,1.0,0.0,-0.2448879863722641,0.5379755570503135,0.16006588793485996,-0.16439892456690283,-0.5196991876278257,1.2923010488515907,0.019270224314086606,False,True,False,False,False
0.0,1.0,0.0,-0.34488319600966627,0.3362189164625697,1.5003568859783365,-1.3719047994170444,-0.07805027842115468,1.1921022261696568,-1.2168492817240697,False,True,False,False,False
0.0,1.0,0.0,-1.1948424779276274,-0.9415731405930773,-0.07326412387027967,0.013757679919183311,0.25318640348384863,0.991704580805846,0.12672092257596837,False,True,False,False,False
0.0,1.0,0.0,1.005052134095334,0.268966702933309,0.14378704990194324,-0.0654230331857437,0.07968147486694213,-1.6134648089238648,0.16024228141267793,False,True,False,False,False
0.0,1.0,0.0,-0.19489038155354882,-0.5380598594176279,-0.49651391272611434,0.32058294320077674,0.8367938906498068,-0.4110789367409432,0.260088597345861,False,True,False,False,False
0.0,1.0,0.0,-0.7948616393780187,-1.2105819947100818,-1.4081288425694505,2.0625586315091775,1.720091709063149,-0.21068129137707547,1.7462797681780091,False,False,True,False,False
0.0,0.0,1.0,1.1050473437327364,0.7397321976380573,0.5344791626919445,-0.6988687380251626,-0.4723796616413967,-1.1124706955142523,-0.58405603794314,False,True,False,False,False
0.0,1.0,0.0,-1.4948281068398623,-1.5468430623563085,1.7662445738493096,-1.6886276518367536,0.1743205268398002,0.6911081127601014,-1.6727630406247267,False,True,False,False,False
0.0,0.0,1.0,1.2050425533701385,0.6724799841087966,0.20890240203361013,-0.3326579399148736,-0.6774309409159226,-1.413067163559997,-0.20791069775576218,False,True,False,False,False
0.0,1.0,0.0,1.1550449485514516,0.9414888382257628,0.1546396085905544,-0.26337481594806195,-1.4503165320275968,-0.9120730501504986,-0.1367166080967788,False,True,False,False,False
0.0,0.0,1.0,1.1550449485514516,0.7397321976380573,-0.5779081028906979,0.32058294320077674,0.6632889620329003,-1.2126695181961862,0.19738154153587148,False,True,False,False,False
0.0,0.0,1.0,1.7050186015571778,1.3450021194012505,1.1205173318769464,-1.1343626601022627,1.467720903802194,-1.413067163559997,-0.9864675354597435,False,True,False,False,False
0.0,1.0,0.0,-1.3448352923837448,-0.8070687135345942,0.06781913908166523,-0.3722482964673371,-0.5827918889430644,1.4926986942154015,-0.36025053047837535,False,True,False,False,False
0.0,1.0,0.0,-1.294837687565058,-0.5380598594176279,-0.6593022930552815,0.5680226716536745,1.3573086765005262,1.793295162261146,0.4790055733136047,False,True,False,False,False
0.0,1.0,0.0,-0.8948568490154208,-1.4123386352978256,-1.2399141828959779,2.715799514624827,-0.6301114149294935,-0.31088011405900934,2.769331077003784,False,False,False,True,False
0.0,0.0,1.0,2.104999440106815,2.5555419629276748,-0.32829925305264157,0.49873954768686285,0.45823768275837445,-0.41107893674088447,0.6482515774634119,False,True,False,False,False
0.0,1.0,0.0,-0.8448592441967055,-0.6053120729468504,0.40424845842861074,-0.8671277533731327,1.3888550271581457,0.7913069354420352,-0.9268740086389267,False,True,False,False,False
1.0,0.0,0.0,0.45507848108957955,0.4034711299918304,0.7840880125300008,-1.203645784069074,1.0891646959107617,-0.31088011405895416,-1.271728867458474,False,True,False,False,False
0.0,1.0,0.0,0.005100037721255536,-0.201798791771401,0.002703786949998355,0.7164865087254132,-1.2925847787395002,-0.31088011405900934,1.2429550133300613,False,True,False,False,False
0.0,0.0,1.0,0.30508566663349046,-0.3363032188298841,-0.2686101802652803,-0.5800976683677714,0.5844230853888519,-1.1124706955143093,-0.88124771466674,False,True,False,False,False
0.0,1.0,0.0,0.20509045699605988,-0.201798791771401,1.0771070971225019,-0.8671277533731327,0.0954546501957518,-0.7116754047866308,-0.5528237533788445,False,True,False,False,False
0.0,1.0,0.0,0.4050808762708927,-0.06729436471291789,-1.2453404622402835,2.5178477318625085,1.3415355011717165,-0.9120730501504986,2.5082893147432657,False,False,True,False,False
0.0,1.0,0.0,1.1550449485514516,0.8742366246965404,-1.1802251101086165,0.7857696326922241,0.3793718061143261,-1.0122718728323754,0.3369277769478308,False,True,False,False,False
0.0,1.0,0.0,-1.5448257116585775,-1.4123386352978256,-0.035280168460140655,-0.0654230331857437,0.41091815677194543,0.991704580805846,0.034769972989163116,False,True,False,False,False
0.0,1.0,0.0,0.45507848108957955,1.412254332930511,-0.9903053330579215,1.1717756090787452,0.6159694360464713,1.1921022261697118,1.0132813281754227,False,True,False,False,False
0.0,1.0,0.0,-0.8948568490154208,-1.2105819947100818,-0.4096934432172252,0.25129981923396505,0.8998865919650455,-0.010283646013264732,0.2274401905621914,False,True,False,False,False
0.0,1.0,0.0,1.7050186015571778,1.2104976923427673,0.12208193252472095,-0.3920434747435692,1.0102988192667133,-1.6134648089238077,-0.3555753872609874,False,True,False,False,False
0.0,0.0,1.0,-0.6448688249219012,0.20171448940408657,-0.2523313422323636,-0.11491097887632326,-0.2988747330244902,1.592897516897337,-0.18982119132333602,False,True,False,False,False
0.0,1.0,0.0,-0.39488080082838156,0.20171448940408657,-0.5507767061691701,0.7065889195872972,-1.3556774800547389,1.0919034034877817,0.7630059745690561,False,True,False,False,False
0.0,1.0,0.0,-0.34488319600966627,-0.9415731405930773,-0.322872973708336,-0.22378445939559843,0.39514498144313576,-0.7116754047866308,-0.39673992629541843,False,True,False,False,False
0.0,1.0,0.0,1.3550353678262559,0.47072334352105283,0.3011491508868049,0.2018118735433855,-1.4503165320275968,-2.0142600996514863,0.6887371537899241,False,True,False,False,False
0.0,1.0,0.0,-0.2948855911909794,-0.9415731405930773,1.1096647731883351,-1.292724086312117,0.0008155982228937229,-0.8118742274685096,-1.2629411501245444,False,True,False,False,False
0.0,1.0,0.0,-1.8448113405707842,-1.815851916473275,0.1329344912133321,-0.40194106388168527,1.073391520581952,0.991704580805846,-0.3638005354940684,False,True,False,False,False
0.0,1.0,0.0,0.8550593196392167,0.6724799841087966,-0.20892110747791898,0.4888419585487468,0.4266913321007551,-0.7116754047866308,0.7294846157323465,False,True,False,False,False
0.0,0.0,1.0,-0.6448688249219012,-4.2151183657219536e-05,-0.12210063796902981,-0.17429651370501886,1.4361745531445747,1.2923010488515907,-0.18813348402079397,False,True,False,False,False
0.0,1.0,0.0,-1.3948328972024602,-1.4123386352978256,-0.3934146051843085,0.8253599892446883,0.5844230853888519,0.6911081127601014,1.06619192205686,False,True,False,False,False
0.0,0.0,1.0,0.1050952473586577,-0.13454657824214034,-0.8003855560072264,0.7461792761397606,-1.3556774800547389,-0.41107893674088447,0.6073877219139164,False,True,False,False,False
0.0,1.0,0.0,1.4050329726449713,1.412254332930511,-0.5453504268248645,1.2113659656312088,-0.4408333109837773,-0.7116754047866308,1.480388272289495,False,True,False,False,False
0.0,1.0,0.0,-0.5448736152844991,0.06721006234560345,-1.0879783612554217,1.4489081049459904,-0.8824822201904484,1.1921022261697118,1.2872136824191538,False,True,False,False,False
0.0,1.0,0.0,1.5550257871010886,0.8069844111672797,-0.8003855560072264,0.5383299042393264,0.5844230853888519,-1.9140612769696093,0.3234455174620017,False,True,False,False,False
1.0,0.0,0.0,-1.1948424779276274,-0.2690510053006234,-1.429833959946673,1.043106950283238,-1.6553678113021228,1.9936928076249567,0.44594978890518305,False,True,False,False,False
1.0,0.0,0.0,-2.194794574301706,-2.5556262652949893,-0.6918599691211149,0.2611974083720811,-0.5985650642718742,0.5909092900781675,0.02730138320204842,False,True,False,False,False
0.0,0.0,1.0,-1.3948328972024602,-1.2105819947100818,0.7406777777755562,-1.1640554275166102,0.41091815677194543,0.991704580805846,-1.2281200626755324,False,True,False,False,False
0.0,0.0,1.0,1.7050186015571778,1.4795065464597335,0.10580309449180424,-0.16439892456690283,-0.9771212721633065,-1.2126695181961862,-0.01778174060380356,False,True,False,False,False
0.0,1.0,0.0,0.20509045699605988,-0.13454657824214034,0.04068774236013736,-0.09511580060009187,0.67906213736171,-0.611476582104697,0.042927224951451695,False,True,False,False,False
0.0,1.0,0.0,1.3050377630075691,1.075993265284284,0.18719728465638782,-0.5108145444009597,1.1838037478836199,-1.0122718728323754,-0.4972264070674975,False,True,False,False,False
0.0,0.0,1.0,1.5550257871010886,0.9414888382257628,1.5708985174543089,-1.6391397061461739,0.8525670659786165,-1.7136636316057985,-1.6635776451333018,False,True,False,False,False
0.0,0.0,1.0,1.1550449485514516,0.8069844111672797,0.024408904327220645,0.013757679919183311,-0.5670187136142548,-1.1124706955143093,0.19655708681911213,False,True,False,False,False
0.0,0.0,1.0,-1.0448496634715383,-1.6813474894147917,0.5453317213805556,-0.7384590945776262,0.30050592947027766,-0.41107893674088447,-0.6413992883605648,False,True,False,False,False
0.0,1.0,0.0,-0.04489756709745976,0.8742366246965404,-0.20349482813361341,0.08304080388599498,-1.3714506553835486,1.3924998715335244,0.1357220281895294,False,True,False,False,False
0.0,1.0,0.0,-1.5948233164772645,-1.4123386352978256,-1.4678179153568118,2.1318417554759885,0.284732754141468,1.0919034034877229,1.7678125854863103,False,True,False,False,False
0.0,0.0,1.0,1.1550449485514516,0.6052277705795359,0.46393753121597203,-0.7483566837157422,-1.686914161959742,-1.413067163560054,-0.7043197324501866,False,True,False,False,False
1.0,0.0,0.0,-0.994852058652823,-1.2778342082393042,-0.5507767061691701,0.3799684780294723,-1.1033066747937839,0.08991517666867091,0.3020872905643079,False,True,False,False,False
0.0,1.0,0.0,0.35508327145217733,0.5379755570503135,2.080968775819033,-1.767808364941681,-0.5196991876278257,0.08991517666867091,-1.6938690813737656,False,True,False,False,False
0.0,1.0,0.0,2.055001835288128,2.219280895281448,-0.6864336897768094,1.0035165937307744,1.215350098541239,-0.8118742274685647,1.0607796193280161,False,True,False,False,False
0.0,1.0,0.0,-0.5448736152844991,-0.06729436471291789,-0.13295319665764097,-0.3227603507767576,0.15854735151099053,0.991704580805846,-0.4162358554799627,False,True,False,False,False
0.0,1.0,0.0,0.8550593196392167,0.8742366246965404,-1.0499944058452828,1.1024924851119335,-0.3146479083532999,-0.41107893674088447,0.8665962848630526,False,True,False,False,False
0.0,1.0,0.0,1.8550114160132951,1.8157676141059604,-1.1205360373212552,1.1123900742500497,0.8525670659786165,-1.0122718728323754,0.815237605742574,False,True,False,False,False
1.0,0.0,0.0,-0.7448640345593034,-0.4035554323591448,0.7026938223654172,-0.7978446294063214,0.016588773551703403,0.8915057581239104,-0.6475099527318399,False,True,False,False,False
0.0,0.0,1.0,1.8550114160132951,1.8157676141059604,-0.3934146051843085,0.8550527566590358,0.631742611375281,-1.0122718728323754,1.1089374742540175,False,True,False,False,False
0.0,1.0,0.0,-1.1448448731089405,-0.8743209270638548,-0.3662832084627806,0.6867937413110651,1.2784427998564778,0.991704580805846,0.8894094318491459,False,True,False,False,False
0.0,0.0,1.0,0.35508327145217733,1.5467587599889943,-0.6050394996122258,0.7263840978635292,0.3793718061143261,1.592897516897337,0.7451589548180304,False,True,False,False,False
0.0,1.0,0.0,-0.8448592441967055,-0.672564286476111,-0.12210063796902981,-0.2930675833624101,-1.0402139734785452,0.6911081127601014,-0.3649353731630199,False,True,False,False,False
0.0,1.0,0.0,-0.5948712201031859,0.3362189164625697,-0.4205460019058363,0.6472033847586015,1.5781331311038618,1.693096339579212,0.7872158448400116,False,True,False,False,False
0.0,1.0,0.0,-1.2448400827463426,-0.5380598594176279,-0.6267446169894481,0.4888419585487468,-1.3083579540683097,1.693096339579212,0.3948917932696407,False,True,False,False,False
0.0,1.0,0.0,-1.0448496634715383,-1.6140952758855311,-0.14380575534625212,0.06324562560976286,0.1743205268398002,-0.31088011405895416,0.1497571573089498,False,True,False,False,False
0.0,0.0,1.0,0.20509045699605988,1.1432454788135067,0.0732454184259708,-0.11491097887632326,-1.6080482853156937,1.2923010488515907,0.0354004383608026,False,True,False,False,False
0.0,1.0,0.0,-0.19489038155354882,0.5379755570503135,-0.767827879941393,0.09293839302411032,0.1743205268398002,1.1921022261696568,-0.26125776766371994,False,True,False,False,False
0.0,1.0,0.0,-0.2448879863722641,-0.5380598594176279,1.4895043272897253,-1.6688324735605218,-1.4503165320275968,-0.31088011405900934,-1.7503199808036403,False,True,False,False,False
0.0,0.0,1.0,-1.0448496634715383,-1.815851916473275,-0.6593022930552815,0.7857696326922241,1.0102988192667133,-0.611476582104697,0.7820169303908007,False,True,False,False,False
0.0,1.0,0.0,1.3550353678262559,0.8069844111672797,0.018982624982915072,-0.47122418784849623,0.332052280127897,-1.5132659862419309,-0.5416208686981735,False,True,False,False,False
